img_id,pais,clase_pred,tipo_via,barrio,confianza,area_rel,aspecto,cy_rel,cx_rel,n_det_imagen,lat,lon,prioridad
demo_1727,demo,D10,local,Trinidad,0.33595,0.02641,8.23003,0.88584,0.62667,1,-25.26309,-57.59539,media
demo_1728,demo,D00,arterial,Villa Morra,0.45117,0.01442,0.19806,0.72608,0.42306,2,-25.29748,-57.5805,media
demo_1729,demo,D20,arterial,Villa Morra,0.15313,0.03337,0.44746,0.72118,0.43109,2,-25.29534,-57.58054,alta
demo_1730,demo,D10,local,Carmelitas,0.60642,0.00834,4.91929,0.82007,0.67883,3,-25.28332,-57.57758,baja
demo_1731,demo,D20,arterial,Villa Morra,0.49925,0.02823,1.05881,0.81592,0.33751,3,-25.29448,-57.57201,alta
demo_1732,demo,D10,local,Sajonia,0.14792,0.00287,1.84065,0.64352,0.03637,3,-25.29641,-57.64912,baja
demo_1733,demo,D20,arterial,Mburucuyá,0.75201,0.68168,1.43376,0.59699,0.50482,2,-25.27429,-57.5796,alta
demo_1734,demo,D00,colectora,Villa Morra,0.50571,0.05734,1.33214,0.1539,0.70817,2,-25.29511,-57.57878,media
demo_1735,demo,D20,arterial,Centro,0.55185,0.16692,2.87616,0.87955,0.65029,4,-25.28164,-57.63568,alta
demo_1736,demo,D20,local,San Vicente,0.44298,0.26672,3.64613,0.86449,0.50378,4,-25.31058,-57.60817,alta
demo_1737,demo,D20,local,Recoleta,0.1091,0.10518,1.92823,0.88322,0.77422,4,-25.29293,-57.61168,alta
demo_1738,demo,D20,arterial,Barrio Obrero,0.10569,0.10867,1.51127,0.86279,0.21437,4,-25.31463,-57.62786,alta
demo_1739,demo,D10,arterial,Recoleta,0.26587,0.08048,11.02982,0.55337,0.47299,1,-25.29135,-57.60855,alta
demo_1740,demo,D20,arterial,Mburucuyá,0.50319,0.13969,1.94819,0.84767,0.26084,1,-25.28138,-57.57458,alta
demo_1741,demo,D10,local,Las Mercedes,0.24812,0.00597,4.24014,0.69554,0.07953,3,-25.29475,-57.62132,baja
demo_1742,demo,D10,colectora,Trinidad,0.10283,0.01226,7.73432,0.62221,0.35015,3,-25.2591,-57.59725,baja
demo_1743,demo,D10,arterial,Trinidad,0.10008,0.0075,5.56152,0.69325,0.10268,3,-25.26445,-57.5957,baja
demo_1744,demo,D00,local,Sajonia,0.55297,0.06024,1.53945,0.86098,0.78081,8,-25.29386,-57.64692,media
demo_1745,demo,D10,local,Sajonia,0.46112,0.02107,4.29135,0.96496,0.7691,8,-25.29354,-57.64364,media
demo_1746,demo,D00,arterial,Recoleta,0.42613,0.00894,0.98225,0.82848,0.6061,8,-25.29094,-57.60618,media
demo_1747,demo,D00,arterial,Mburucuyá,0.19848,0.00796,0.54369,0.92422,0.56498,8,-25.27906,-57.58175,media
demo_1748,demo,D10,arterial,Mburucuyá,0.19752,0.00881,6.00404,0.95876,0.21696,8,-25.28108,-57.57627,media
demo_1749,demo,D10,local,Villa Morra,0.19479,0.01385,2.98797,0.96595,0.72396,8,-25.28974,-57.57553,baja
demo_1750,demo,D00,arterial,Mburucuyá,0.19321,0.03055,1.40003,0.83605,0.73295,8,-25.28299,-57.57486,media
demo_1751,demo,D00,local,Villa Morra,0.1333,0.00397,0.58139,0.93953,0.57378,8,-25.2965,-57.57542,baja
demo_1752,demo,D20,local,Sajonia,0.60642,0.15645,0.70617,0.7381,0.83381,1,-25.29414,-57.64832,alta
demo_1753,demo,D00,colectora,Villa Morra,0.5063,0.04304,1.36774,0.87734,0.82692,7,-25.28908,-57.5773,media
demo_1754,demo,D10,colectora,Carmelitas,0.26992,0.02183,3.61739,0.9132,0.5329,7,-25.28175,-57.57069,media
demo_1755,demo,D10,colectora,Sajonia,0.22488,0.03097,3.88166,0.90642,0.56301,7,-25.29041,-57.64798,media
demo_1756,demo,D00,arterial,San Vicente,0.14806,0.01984,0.22133,0.6973,0.38601,7,-25.30699,-57.60354,media
demo_1757,demo,D00,arterial,Carmelitas,0.13244,0.01054,0.45999,0.749,0.56744,7,-25.28753,-57.57166,media
demo_1758,demo,D10,colectora,Barrio Obrero,0.10059,0.00536,4.26241,0.79233,0.20041,7,-25.32432,-57.62912,baja
demo_1759,demo,D00,arterial,Trinidad,0.10053,0.0093,0.36382,0.59502,0.39377,7,-25.2572,-57.60192,media
demo_1760,demo,D00,arterial,San Vicente,0.57453,0.09055,0.62128,0.80271,0.57454,1,-25.31513,-57.60693,alta
demo_1761,demo,D10,colectora,Carmelitas,0.726,0.05578,4.77177,0.85289,0.2589,3,-25.28582,-57.56895,media
demo_1762,demo,D00,arterial,Trinidad,0.68876,0.05654,0.95047,0.80121,0.54482,3,-25.2568,-57.5975,media
demo_1763,demo,D00,arterial,Villa Morra,0.54843,0.0014,1.1894,0.65219,0.46394,3,-25.29729,-57.57495,media
demo_1764,demo,D20,local,Villa Morra,0.20198,0.31467,1.7454,0.60254,0.62507,4,-25.29502,-57.5784,alta
demo_1765,demo,D20,local,Recoleta,0.15078,0.25667,2.62213,0.52155,0.56074,4,-25.28893,-57.61199,alta
demo_1766,demo,D20,colectora,Mburucuyá,0.10653,0.26422,1.3904,0.65948,0.69686,4,-25.27649,-57.57686,alta
demo_1767,demo,D20,arterial,Mburucuyá,0.10172,0.21965,2.35769,0.57151,0.63987,4,-25.27746,-57.57112,alta
demo_1768,demo,D10,arterial,Mburucuyá,0.62517,0.01179,3.38161,0.81675,0.3847,4,-25.27587,-57.58002,media
demo_1769,demo,D00,arterial,Mburucuyá,0.44654,0.01063,0.46289,0.79327,0.60127,4,-25.28152,-57.58039,media
demo_1770,demo,D00,colectora,Recoleta,0.2801,0.00741,0.35098,0.79287,0.59681,4,-25.29259,-57.60737,baja
demo_1771,demo,D10,local,Trinidad,0.14584,0.0176,2.64707,0.80655,0.37646,4,-25.25609,-57.596,baja
demo_1772,demo,D00,colectora,Las Mercedes,0.40816,0.01187,0.19928,0.23728,0.36602,1,-25.29016,-57.62272,baja
demo_1773,demo,D00,arterial,Barrio Obrero,0.13949,0.0154,0.60603,0.82897,0.20619,1,-25.31292,-57.62412,media
demo_1774,demo,D00,arterial,Sajonia,0.74623,0.06079,0.45599,0.81678,0.25771,1,-25.29076,-57.65254,media
demo_1775,demo,D00,colectora,Las Mercedes,0.38005,0.01646,0.26627,0.74765,0.38962,1,-25.28662,-57.62646,baja
demo_1776,demo,D40,colectora,Trinidad,0.56721,0.00277,1.15368,0.79422,0.75159,4,-25.25699,-57.59215,media
demo_1777,demo,D40,arterial,Sajonia,0.35172,0.00474,1.7972,0.83801,0.79429,4,-25.29717,-57.64838,alta
demo_1778,demo,D40,local,Sajonia,0.1804,0.00404,1.077,0.7918,0.75105,4,-25.29283,-57.64598,media
demo_1779,demo,D20,colectora,Sajonia,0.10174,0.16677,3.85681,0.78873,0.53448,4,-25.29548,-57.64889,alta
demo_1780,demo,D20,local,Recoleta,0.55326,0.19798,3.61696,0.77236,0.42311,2,-25.29434,-57.61474,alta
demo_1781,demo,D20,arterial,Sajonia,0.17671,0.19782,2.04685,0.82147,0.31916,2,-25.29037,-57.64185,alta
demo_1782,demo,D20,arterial,Las Mercedes,0.1611,0.01812,1.78652,0.8868,0.90445,1,-25.28758,-57.62198,baja
demo_1783,demo,D20,colectora,Trinidad,0.51469,0.11347,0.8396,0.66634,0.20137,2,-25.25753,-57.59452,alta
demo_1784,demo,D00,colectora,San Vicente,0.25463,0.03114,0.87742,0.62063,0.91631,2,-25.31065,-57.6051,media
demo_1785,demo,D00,colectora,Centro,0.27457,0.00519,1.06002,0.77551,0.52601,1,-25.28417,-57.63813,baja
demo_1786,demo,D20,arterial,Barrio Obrero,0.67541,0.34979,2.80314,0.62771,0.50489,1,-25.31726,-57.62452,alta
demo_1787,demo,D10,colectora,Barrio Obrero,0.17818,0.00655,5.19781,0.76506,0.74374,1,-25.32107,-57.62922,baja
demo_1788,demo,D00,local,Centro,0.23295,0.06125,0.45614,0.80932,0.43578,1,-25.28062,-57.63499,media
demo_1789,demo,D00,colectora,Centro,0.67601,0.01134,0.28209,0.77499,0.41566,3,-25.28429,-57.63414,baja
demo_1790,demo,D00,local,Trinidad,0.59323,0.01298,1.14026,0.72969,0.71119,3,-25.25715,-57.59994,baja
demo_1791,demo,D00,colectora,Centro,0.32794,0.0201,0.58652,0.87247,0.15576,3,-25.28157,-57.63518,baja
demo_1792,demo,D10,local,Villa Morra,0.41487,0.00857,4.11958,0.70357,0.36948,4,-25.29993,-57.57577,baja
demo_1793,demo,D20,colectora,Las Mercedes,0.33148,0.12519,0.94447,0.81486,0.6019,4,-25.28924,-57.62235,alta
demo_1794,demo,D20,arterial,Las Mercedes,0.26439,0.05935,1.0255,0.74487,0.56093,4,-25.292,-57.62321,alta
demo_1795,demo,D10,colectora,Villa Morra,0.16904,0.01065,4.26611,0.69617,0.38235,4,-25.29269,-57.57794,baja
demo_1796,demo,D00,local,Las Mercedes,0.45059,0.01136,0.35908,0.90753,0.536,3,-25.29716,-57.62252,baja
demo_1797,demo,D00,local,Trinidad,0.1951,0.04111,0.35045,0.82422,0.50967,3,-25.25854,-57.60131,media
demo_1798,demo,D00,colectora,Trinidad,0.16848,0.00763,0.28893,0.91411,0.54326,3,-25.26123,-57.59358,baja
demo_1799,demo,D00,arterial,Carmelitas,0.46683,0.00218,0.24347,0.95046,0.41725,17,-25.28486,-57.57238,media
demo_1800,demo,D00,colectora,Barrio Obrero,0.43304,0.00057,0.34307,0.97736,0.46862,17,-25.30994,-57.62098,baja
demo_1801,demo,D00,arterial,San Vicente,0.30722,0.01643,0.21962,0.85645,0.47771,17,-25.31515,-57.60145,media
demo_1802,demo,D00,arterial,Trinidad,0.25282,0.00695,0.45201,0.66604,0.43638,17,-25.2639,-57.59843,media
demo_1803,demo,D00,local,Las Mercedes,0.24848,0.00508,0.36912,0.67298,0.44269,17,-25.2932,-57.6234,baja
demo_1804,demo,D00,arterial,Recoleta,0.21377,0.02312,0.21385,0.82419,0.47169,17,-25.29206,-57.60641,media
demo_1805,demo,D00,local,Trinidad,0.16807,0.00055,0.37536,0.60144,0.41211,17,-25.25796,-57.59699,baja
demo_1806,demo,D00,local,Centro,0.15759,0.00044,0.39117,0.55942,0.38649,17,-25.27852,-57.63541,baja
demo_1807,demo,D00,arterial,Villa Morra,0.14896,0.0338,0.23438,0.79828,0.46331,17,-25.29614,-57.57612,media
demo_1808,demo,D00,colectora,San Vicente,0.13932,0.00041,0.3097,0.58429,0.33859,17,-25.31064,-57.60477,baja
demo_1809,demo,D00,colectora,Centro,0.13587,0.00072,0.33388,0.5917,0.41416,17,-25.28655,-57.63983,baja
demo_1810,demo,D00,local,Trinidad,0.12397,0.0007,0.47966,0.97708,0.46535,17,-25.26283,-57.59598,baja
demo_1811,demo,D00,colectora,San Vicente,0.12035,0.00037,0.4352,0.55809,0.38797,17,-25.31099,-57.6067,baja
demo_1812,demo,D00,arterial,Centro,0.12022,0.00933,0.22776,0.82542,0.47184,17,-25.28058,-57.63193,media
demo_1813,demo,D00,arterial,Carmelitas,0.11475,0.00102,0.30827,0.60253,0.41338,17,-25.28624,-57.57079,media
demo_1814,demo,D00,local,Centro,0.10346,0.00037,0.35799,0.59191,0.33851,17,-25.28635,-57.6387,baja
demo_1815,demo,D00,local,Las Mercedes,0.10326,0.00032,0.55965,0.57218,0.38423,17,-25.29693,-57.62011,baja
demo_1816,demo,D00,local,Las Mercedes,0.53633,0.01565,0.85619,0.80041,0.67553,8,-25.29437,-57.62458,baja
demo_1817,demo,D00,arterial,Trinidad,0.16705,0.01055,0.49389,0.77813,0.38365,8,-25.2595,-57.59692,media
demo_1818,demo,D40,local,Sajonia,0.16631,0.00242,1.33648,0.70593,0.36997,8,-25.29214,-57.64773,media
demo_1819,demo,D00,arterial,San Vicente,0.13351,0.01828,0.76197,0.77244,0.36649,8,-25.31421,-57.60006,media
demo_1820,demo,D00,local,Barrio Obrero,0.13271,0.00721,0.40302,0.78216,0.38204,8,-25.32012,-57.62671,baja
demo_1821,demo,D00,local,San Vicente,0.12454,0.018,0.64797,0.76608,0.38439,8,-25.31559,-57.60531,baja
demo_1822,demo,D40,arterial,Barrio Obrero,0.11239,0.00551,1.36325,0.78987,0.34388,8,-25.32109,-57.62223,alta
demo_1823,demo,D00,arterial,Trinidad,0.10668,0.01099,0.74645,0.79188,0.36205,8,-25.26094,-57.59404,media
demo_1824,demo,D40,colectora,Mburucuyá,0.48863,0.00099,1.52166,0.57619,0.611,1,-25.2803,-57.58385,media
demo_1825,demo,D10,arterial,Villa Morra,0.49829,0.03348,2.83721,0.80662,0.1541,3,-25.2905,-57.57989,media
demo_1826,demo,D10,colectora,Las Mercedes,0.44982,0.09882,9.90383,0.64209,0.50404,3,-25.28885,-57.62347,media
demo_1827,demo,D00,colectora,Carmelitas,0.12059,0.00192,0.46568,0.03259,0.71992,3,-25.28193,-57.57739,baja
demo_1828,demo,D20,colectora,Las Mercedes,0.72068,0.22971,3.55491,0.87265,0.45666,2,-25.29477,-57.62321,alta
demo_1829,demo,D20,local,San Vicente,0.1848,0.07934,1.4962,0.88443,0.17233,2,-25.31275,-57.60517,media
demo_1830,demo,D00,colectora,Villa Morra,0.70327,0.01656,0.25074,0.79873,0.80047,8,-25.29204,-57.57945,baja
demo_1831,demo,D00,colectora,Recoleta,0.47991,0.04101,0.44904,0.79618,0.93215,8,-25.29106,-57.61122,media
demo_1832,demo,D00,arterial,Mburucuyá,0.4414,0.00106,0.37186,0.60062,0.78368,8,-25.2765,-57.57814,media
demo_1833,demo,D00,colectora,Sajonia,0.27418,0.02194,0.94451,0.62497,0.66777,8,-25.29684,-57.64658,media
demo_1834,demo,D00,colectora,Las Mercedes,0.19084,0.02849,0.66183,0.74083,0.93053,8,-25.29129,-57.61809,media
demo_1835,demo,D00,colectora,Mburucuyá,0.17814,0.05497,0.96524,0.67718,0.61407,8,-25.27912,-57.57814,media
demo_1836,demo,D00,arterial,San Vicente,0.1208,0.03942,1.03781,0.69582,0.59666,8,-25.31184,-57.60238,media
demo_1837,demo,D00,arterial,San Vicente,0.10441,0.01576,1.01465,0.61049,0.67927,8,-25.31112,-57.6045,media
demo_1838,demo,D20,colectora,Trinidad,0.80511,0.34459,2.77622,0.82384,0.48905,1,-25.26272,-57.59834,alta
demo_1839,demo,D20,colectora,Mburucuyá,0.80616,0.20651,2.39042,0.81316,0.6487,1,-25.27878,-57.58488,alta
demo_1840,demo,D40,arterial,Sajonia,0.39034,0.00643,0.95833,0.76645,0.45125,5,-25.29507,-57.6484,alta
demo_1841,demo,D00,local,Villa Morra,0.23552,0.01608,0.58732,0.88718,0.37956,5,-25.29482,-57.57524,baja
demo_1842,demo,D00,colectora,Villa Morra,0.18021,0.00822,0.89135,0.77207,0.44511,5,-25.29479,-57.57847,baja
demo_1843,demo,D00,local,Trinidad,0.17562,0.00893,0.67788,0.6877,0.5038,5,-25.25299,-57.59036,baja
demo_1844,demo,D40,arterial,Trinidad,0.15256,0.00437,0.90228,0.76796,0.45782,5,-25.25751,-57.591,alta
demo_1845,demo,D20,colectora,San Vicente,0.71148,0.15922,1.03481,0.80195,0.79475,2,-25.31055,-57.60689,alta
demo_1846,demo,D20,colectora,Recoleta,0.2062,0.06298,1.3332,0.79371,0.20568,2,-25.28662,-57.60516,media
demo_1847,demo,D20,arterial,Mburucuyá,0.10404,0.23284,3.25753,0.76378,0.4456,1,-25.27641,-57.57686,alta
demo_1848,demo,D20,local,Villa Morra,0.20014,0.20974,3.826,0.71782,0.52277,1,-25.29045,-57.57617,alta
demo_1849,demo,D00,colectora,Mburucuyá,0.84222,0.08136,0.97816,0.8137,0.85895,13,-25.28269,-57.57831,media
demo_1850,demo,D10,local,Centro,0.44582,0.0137,1.37251,0.91502,0.11677,13,-25.28329,-57.6322,baja
demo_1851,demo,D20,colectora,Recoleta,0.35067,0.25197,1.84873,0.75319,0.3476,13,-25.29223,-57.60494,alta
demo_1852,demo,D00,local,Barrio Obrero,0.29686,0.00938,0.29277,0.65026,0.49649,13,-25.31314,-57.62345,baja
demo_1853,demo,D10,local,Las Mercedes,0.27827,0.00695,2.01165,0.82124,0.55801,13,-25.28845,-57.62241,baja
demo_1854,demo,D20,arterial,Recoleta,0.2562,0.16841,2.35155,0.71082,0.3827,13,-25.28996,-57.60824,alta
demo_1855,demo,D10,colectora,Villa Morra,0.21437,0.00316,2.02053,0.82061,0.96005,13,-25.29148,-57.5746,baja
demo_1856,demo,D10,colectora,Las Mercedes,0.18752,0.00266,3.12317,0.81329,0.04573,13,-25.28989,-57.62165,baja
demo_1857,demo,D10,local,San Vicente,0.15698,0.00416,1.5549,0.81282,0.95976,13,-25.31046,-57.60472,baja
demo_1858,demo,D10,local,San Vicente,0.12851,0.008,8.51514,0.68885,0.13052,13,-25.31574,-57.60899,baja
demo_1859,demo,D10,arterial,Las Mercedes,0.12712,0.0046,6.88368,0.69051,0.08927,13,-25.29084,-57.62779,baja
demo_1860,demo,D10,local,Las Mercedes,0.10776,0.03745,5.24547,0.717,0.4094,13,-25.295,-57.62131,media
demo_1861,demo,D00,colectora,Carmelitas,0.10268,0.03238,0.41498,0.72955,0.62119,13,-25.28704,-57.57293,media
demo_1862,demo,D00,local,Trinidad,0.42555,0.00902,0.25776,0.90119,0.50797,10,-25.25658,-57.59213,baja
demo_1863,demo,D00,local,San Vicente,0.31474,0.0128,0.63742,0.92366,0.18901,10,-25.31453,-57.60668,baja
demo_1864,demo,D00,arterial,Mburucuyá,0.23331,0.00585,0.30184,0.74226,0.45346,10,-25.27796,-57.57737,media
demo_1865,demo,D10,local,Las Mercedes,0.22824,0.01711,10.10831,0.83773,0.20886,10,-25.294,-57.62018,baja
demo_1866,demo,D00,colectora,Sajonia,0.18503,0.00692,0.59617,0.76593,0.26576,10,-25.29406,-57.64674,baja
demo_1867,demo,D00,local,San Vicente,0.17082,0.01068,0.52395,0.75173,0.27278,10,-25.31285,-57.60329,baja
demo_1868,demo,D10,colectora,Villa Morra,0.16594,0.01982,8.03404,0.85371,0.19951,10,-25.29255,-57.57913,baja
demo_1869,demo,D20,local,San Vicente,0.15445,0.0061,0.31486,0.74111,0.45406,10,-25.31271,-57.60802,media
demo_1870,demo,D00,local,Recoleta,0.13445,0.03336,0.30124,0.82671,0.48113,10,-25.29274,-57.61307,media
demo_1871,demo,D00,local,Barrio Obrero,0.12367,0.00842,0.31371,0.72564,0.45042,10,-25.31476,-57.62288,baja
demo_1872,demo,D00,arterial,Mburucuyá,0.19859,0.12211,1.23368,0.81831,0.20126,5,-25.28049,-57.57473,alta
demo_1873,demo,D00,local,Barrio Obrero,0.16616,0.00131,0.78556,0.73385,0.44676,5,-25.32103,-57.62105,baja
demo_1874,demo,D00,colectora,Barrio Obrero,0.1619,0.00349,0.21472,0.67934,0.38651,5,-25.31771,-57.6221,baja
demo_1875,demo,D00,local,Las Mercedes,0.13056,0.00258,0.58628,0.75715,0.44442,5,-25.29576,-57.62583,baja
demo_1876,demo,D00,colectora,Sajonia,0.12199,0.03295,1.05831,0.90961,0.0952,5,-25.2924,-57.65885,media
demo_1877,demo,D10,colectora,San Vicente,0.73401,0.13993,6.41125,0.64911,0.52642,1,-25.31081,-57.61103,media
demo_1878,demo,D00,local,Trinidad,0.47627,0.00659,0.2769,0.91896,0.22321,1,-25.25712,-57.5929,baja
demo_1879,demo,D00,colectora,Recoleta,0.71634,0.01444,0.14173,0.8404,0.37381,1,-25.2902,-57.61135,baja
demo_1880,demo,D00,arterial,Barrio Obrero,0.12354,0.01585,1.14063,0.94095,0.85727,2,-25.31276,-57.62118,media
demo_1881,demo,D00,colectora,Centro,0.11917,0.01221,0.79637,0.93809,0.83573,2,-25.28256,-57.63512,baja
demo_1882,demo,D00,local,Villa Morra,0.39903,0.0113,0.24158,0.7493,0.44489,1,-25.29188,-57.57172,baja
demo_1883,demo,D20,colectora,Centro,0.54869,0.07423,2.11332,0.7326,0.4473,1,-25.28221,-57.63628,media
demo_1884,demo,D00,local,Recoleta,0.30961,0.02025,0.36593,0.77186,0.38008,2,-25.29232,-57.61153,media
demo_1885,demo,D10,colectora,Las Mercedes,0.25165,0.01207,4.30823,0.74895,0.52274,2,-25.29909,-57.62024,baja
demo_1886,demo,D00,arterial,Barrio Obrero,0.66643,0.04847,1.02392,0.72008,0.3086,10,-25.31562,-57.62101,media
demo_1887,demo,D00,local,Mburucuyá,0.63329,0.0092,0.28836,0.69964,0.48535,10,-25.27868,-57.57837,baja
demo_1888,demo,D00,local,Las Mercedes,0.50691,0.03324,0.64591,0.82641,0.64343,10,-25.29332,-57.62119,media
demo_1889,demo,D00,colectora,Trinidad,0.48235,0.00914,0.53303,0.80508,0.37159,10,-25.2597,-57.5963,baja
demo_1890,demo,D00,local,Las Mercedes,0.26327,0.06302,1.43547,0.72559,0.15056,10,-25.29242,-57.61587,media
demo_1891,demo,D10,local,Mburucuyá,0.21234,0.01393,2.75583,0.96429,0.09984,10,-25.28432,-57.57904,baja
demo_1892,demo,D00,arterial,Trinidad,0.18664,0.03398,1.44184,0.74756,0.11123,10,-25.25746,-57.59722,media
demo_1893,demo,D10,local,Mburucuyá,0.18517,0.00931,3.50798,0.97406,0.10373,10,-25.27875,-57.58125,baja
demo_1894,demo,D00,local,Recoleta,0.17867,0.05375,1.16972,0.76188,0.12568,10,-25.28427,-57.60412,baja
demo_1895,demo,D00,arterial,Villa Morra,0.15686,0.05194,0.64925,0.85545,0.6623,10,-25.29665,-57.57034,media
demo_1896,demo,D40,colectora,Las Mercedes,0.15028,0.03013,3.04066,0.58934,0.48899,1,-25.29655,-57.62204,alta
demo_1897,demo,D20,colectora,Mburucuyá,0.79693,0.51637,1.90719,0.73983,0.49817,2,-25.2718,-57.57858,alta
demo_1898,demo,D20,local,San Vicente,0.72682,0.27111,1.33415,0.27185,0.44695,2,-25.30496,-57.60822,alta
demo_1899,demo,D00,colectora,Sajonia,0.12454,0.08236,0.2436,0.37944,0.92745,1,-25.29337,-57.64489,media
demo_1900,demo,D10,local,Sajonia,0.2098,0.02666,3.77311,0.5072,0.84072,4,-25.29486,-57.64469,media
demo_1901,demo,D10,colectora,Las Mercedes,0.17103,0.04355,2.3746,0.52072,0.83922,4,-25.29792,-57.61502,media
demo_1902,demo,D10,arterial,Barrio Obrero,0.14102,0.04234,2.46586,0.48401,0.83845,4,-25.3171,-57.62727,media
demo_1903,demo,D10,local,Villa Morra,0.10308,0.0591,1.71752,0.55615,0.8407,4,-25.29318,-57.57986,media
demo_1904,demo,D20,colectora,Sajonia,0.5225,0.07193,1.04833,0.65224,0.36121,2,-25.29229,-57.64349,media
demo_1905,demo,D20,colectora,Recoleta,0.1016,0.0785,1.18829,0.66926,0.32022,2,-25.28653,-57.6067,media
demo_1906,demo,D40,colectora,Sajonia,0.45299,0.00329,1.51607,0.74844,0.53773,17,-25.2935,-57.64506,media
demo_1907,demo,D40,local,Sajonia,0.42336,0.00156,1.53027,0.6436,0.46025,17,-25.29029,-57.64847,media
demo_1908,demo,D40,local,Villa Morra,0.38759,0.00481,1.41874,0.88939,0.30103,17,-25.29568,-57.58331,media
demo_1909,demo,D40,colectora,Trinidad,0.34927,0.01024,2.39665,0.84268,0.50592,17,-25.25441,-57.59146,media
demo_1910,demo,D40,colectora,Mburucuyá,0.34026,0.01237,2.08981,0.87345,0.3436,17,-25.28305,-57.57901,media
demo_1911,demo,D20,arterial,Las Mercedes,0.33943,0.23686,2.8146,0.80623,0.4103,17,-25.29092,-57.6257,alta
demo_1912,demo,D00,local,Recoleta,0.3309,0.03983,1.22091,0.7954,0.71946,17,-25.29341,-57.61006,media
demo_1913,demo,D40,colectora,Trinidad,0.29541,0.00241,1.61384,0.84438,0.46575,17,-25.25774,-57.59506,media
demo_1914,demo,D40,local,Barrio Obrero,0.20995,0.00595,1.07344,0.73736,0.53824,17,-25.31381,-57.62068,media
demo_1915,demo,D40,local,Centro,0.1758,0.00223,1.56182,0.64193,0.46437,17,-25.2822,-57.63502,baja
demo_1916,demo,D40,local,Carmelitas,0.16635,0.03339,1.47748,0.92279,0.11237,17,-25.29106,-57.57446,alta
demo_1917,demo,D40,local,Centro,0.15956,0.0011,1.58695,0.60669,0.50813,17,-25.27923,-57.63167,baja
demo_1918,demo,D40,colectora,Recoleta,0.15189,0.00146,2.2026,0.6716,0.48005,17,-25.28931,-57.61334,media
demo_1919,demo,D00,local,Trinidad,0.13533,0.00879,0.48847,0.80636,0.60393,17,-25.25708,-57.60057,baja
demo_1920,demo,D40,arterial,Centro,0.13071,0.00215,1.86532,0.67322,0.47879,17,-25.28399,-57.63301,alta
demo_1921,demo,D00,local,Mburucuyá,0.12151,0.02404,1.01373,0.81065,0.74757,17,-25.28317,-57.57711,media
demo_1922,demo,D40,colectora,Mburucuyá,0.10108,0.01476,1.92545,0.90953,0.11397,17,-25.28087,-57.58015,media
demo_1923,demo,D00,arterial,Trinidad,0.76659,0.01577,0.88808,0.8389,0.53846,8,-25.26372,-57.59368,media
demo_1924,demo,D00,colectora,Villa Morra,0.53724,0.06104,1.86992,0.8961,0.82386,8,-25.29712,-57.57622,media
demo_1925,demo,D00,local,Barrio Obrero,0.42221,0.02342,0.52381,0.89427,0.25093,8,-25.31319,-57.62928,media
demo_1926,demo,D00,local,San Vicente,0.379,0.00876,0.56549,0.93777,0.4572,8,-25.32173,-57.60845,baja
demo_1927,demo,D00,colectora,Mburucuyá,0.25471,0.0152,0.97526,0.9373,0.48224,8,-25.27831,-57.57491,baja
demo_1928,demo,D00,arterial,Las Mercedes,0.22113,0.00267,0.40898,0.76045,0.39578,8,-25.29649,-57.62322,media
demo_1929,demo,D00,colectora,Sajonia,0.16653,0.03386,0.70342,0.89031,0.23231,8,-25.29194,-57.64861,media
demo_1930,demo,D00,local,Centro,0.14724,0.02197,1.39953,0.93735,0.50652,8,-25.28417,-57.63653,media
demo_1931,demo,D00,arterial,Carmelitas,0.73934,0.0833,0.67051,0.82377,0.60929,5,-25.28433,-57.56595,alta
demo_1932,demo,D00,colectora,Sajonia,0.56607,0.02151,0.20361,0.83746,0.39743,5,-25.298,-57.64854,media
demo_1933,demo,D10,arterial,Centro,0.38265,0.01928,6.60921,0.85715,0.19334,5,-25.28358,-57.64009,media
demo_1934,demo,D10,arterial,Villa Morra,0.26874,0.00361,3.73728,0.81471,0.6828,5,-25.29062,-57.57338,media
demo_1935,demo,D00,local,Carmelitas,0.10045,0.00773,0.22454,0.77199,0.38933,5,-25.28421,-57.57283,baja
demo_1936,demo,D00,arterial,San Vicente,0.38306,0.01897,0.49667,0.90227,0.30298,3,-25.31482,-57.60127,media
